state_id,county_id,county_name,pop_under5,pop_over65,nativity_mex,households_under18,hh_size,poverty_acs,med_hhinc_acs,owner_occ_hu,renters_acs,vacancy_rental,vehicles_no,med_rent_pct,health_uninsured,internet_no_comp
17,071,Henderson County,169,96,27,748,3028,575,55759,3028,511,30,69,511,29,2417
17,073,Henry County,1344,522,416,6067,19996,5217,60000,19996,4235,211,367,4235,163,15791
17,075,Iroquois County,736,410,550,3327,11845,3071,54445,11845,2804,216,146,2804,279,9625
17,077,Jackson County,1558,560,305,5534,24208,12898,39689,24208,12006,1501,390,12006,415,19749
17,079,Jasper County,309,103,65,1055,3791,1151,55911,3791,635,8,111,635,24,3111
17,081,Jefferson County,1205,677,79,4515,14792,5391,51662,14792,4169,124,324,4169,328,12190
17,083,Jersey County,511,270,26,2455,8158,1688,67845,8158,1463,123,118,1463,84,6479
17,085,Jo Daviess County,473,391,241,2345,10069,2031,59223,10069,2351,117,122,2351,213,8406
17,087,Johnson County,283,272,127,1227,4174,1300,55363,4174,696,30,37,696,61,3072
17,089,Kane County,17335,5665,59930,67508,181845,44469,83374,181845,46222,1692,2146,46222,4461,162322
17,091,Kankakee County,3300,1379,3596,11829,40297,13721,59370,40297,13275,1024,700,13275,473,32466
17,093,Kendall County,4167,713,6509,18532,41398,5536,96854,41398,6835,86,336,6835,820,38059
17,095,Knox County,1604,657,478,4801,20428,7648,44464,20428,6844,464,333,6844,215,15275
17,097,Lake County,20365,7442,47381,89141,248684,51620,92654,248684,65792,3666,3880,65792,5677,227446
17,099,LaSalle County,3113,1323,2493,12929,45089,14322,60069,45089,12484,573,671,12484,433,38116
17,101,Lawrence County,375,330,98,1858,6166,1834,53087,6166,1760,21,76,1760,55,4921
17,103,Lee County,827,440,313,3613,13634,3712,59986,13634,4149,222,395,4149,120,10918
17,105,Livingston County,1012,382,195,4358,14366,4335,58676,14366,4033,182,220,4033,324,11619
17,107,Logan County,823,304,201,2777,10958,2515,58122,10958,3143,192,285,3143,151,8731
17,109,McDonough County,703,346,57,2506,11573,5492,43591,11573,4250,909,154,4250,111,8731
17,111,McHenry County,8450,3079,10455,40161,113269,19949,90014,113269,22490,1047,1468,22490,2174,106087
17,113,McLean County,5120,1839,1299,18891,66225,24942,68037,66225,23220,2377,973,23220,1204,56026
17,115,Macon County,3277,995,289,11036,43810,15336,53725,43810,13545,1471,852,13545,566,35593
17,117,Macoupin County,1241,557,68,5232,18577,6075,56264,18577,4591,476,225,4591,173,14894
17,119,Madison County,7872,2676,1576,32750,108429,32152,64045,108429,30005,1698,1514,30005,1813,93220
17,121,Marion County,1178,417,24,4654,16126,6020,49925,16126,4104,94,333,4104,262,13148
17,123,Marshall County,333,144,98,1278,4922,1205,57303,4922,955,95,100,955,70,3987
17,125,Mason County,331,195,29,1604,5917,2059,50883,5917,1330,0,106,1330,119,4804
17,127,Massac County,368,126,100,1846,5619,2343,51195,5619,1289,76,123,1289,174,4119
17,129,Menard County,365,114,0,1679,5211,923,77550,5211,1113,44,80,1113,17,4392
17,131,Mercer County,448,195,105,1886,6477,1540,57182,6477,1379,125,122,1379,82,5423
17,133,Monroe County,1048,538,13,4477,13576,1061,89648,13576,2050,28,83,2050,151,11752
17,135,Montgomery County,729,436,63,2594,11619,3989,54886,11619,2744,250,307,2744,65,9044
17,137,Morgan County,870,386,124,3415,13560,4043,53002,13560,4138,333,170,4138,49,10344
17,139,Moultrie County,457,245,40,1853,6043,1282,64033,6043,1439,65,461,1439,652,4663
17,141,Ogle County,1438,623,1427,5924,20967,4811,63643,20967,5897,239,387,5897,283,17393
17,143,Peoria County,6379,2190,1407,20139,73519,27525,55729,73519,25664,2521,1357,25664,1690,60240
17,145,Perry County,469,188,131,2719,8504,3202,51616,8504,2233,138,157,2233,76,6787
17,147,Piatt County,475,175,22,2065,6755,936,73668,6755,1194,154,61,1194,74,5644
17,149,Pike County,498,206,9,1889,6258,2137,46605,6258,1290,196,162,1290,98,4718
17,151,Pope County,68,158,9,389,1618,859,43140,1618,332,11,34,332,0,982
17,153,Pulaski County,99,27,16,454,2050,1039,37308,2050,521,37,77,521,13,1088
17,155,Putnam County,145,105,24,671,2435,546,64694,2435,459,23,35,459,4,2024
17,157,Randolph County,815,320,245,3477,12047,3568,55319,12047,3199,109,226,3199,152,9573
17,159,Richland County,522,163,84,1898,6527,2022,55032,6527,1751,119,85,1751,55,5339
17,161,Rock Island County,4555,1754,4207,16811,60607,19803,55980,60607,19438,1408,1038,19438,1495,51737
17,163,St. Clair County,8563,2810,1950,30230,104631,37001,57473,104631,35712,2740,2357,35712,1820,83957
17,165,Saline County,728,360,28,3140,10140,4249,43928,10140,2611,87,261,2611,233,7378
17,167,Sangamon County,5772,2285,588,22874,84093,26859,61743,84093,25232,1580,1735,25232,725,68490
17,169,Schuyler County,195,102,3,650,2730,1183,51376,2730,631,82,63,631,57,2291
17,171,Scott County,125,79,10,550,1973,601,59352,1973,345,27,43,345,1,1621
17,173,Shelby County,589,256,7,2396,9158,2095,59134,9158,1808,210,157,1808,24,7060
17,175,Stark County,135,63,29,596,2304,756,53828,2304,455,16,40,455,28,1871
17,177,Stephenson County,1279,652,228,5254,19741,6558,50466,19741,5949,234,463,5949,250,16097
17,179,Tazewell County,3989,1499,567,15571,53997,11144,66220,53997,12762,1050,871,12762,1028,45793
17,181,Union County,469,134,328,2111,6813,3046,51655,6813,1499,107,283,1499,263,4609
17,183,Vermilion County,2542,1109,445,9109,31013,13957,46842,31013,9049,1177,571,9049,585,24373
17,185,Wabash County,358,90,65,1310,4780,1353,48878,4780,933,5,256,933,66,3705
17,187,Warren County,414,197,457,1950,6789,1817,54291,6789,1669,181,63,1669,57,5705
17,189,Washington County,395,224,27,1801,6020,1031,64390,6020,1273,17,117,1273,38,4841
17,191,Wayne County,496,183,0,2100,7114,2147,50205,7114,1655,45,233,1655,562,5125
17,193,White County,406,178,20,1680,6040,2021,48303,6040,1215,96,144,1215,111,4704
17,195,Whiteside County,1719,677,786,6678,23225,5299,57172,23225,5961,447,454,5961,403,19079
17,197,Will County,20347,6527,32206,88706,232395,46353,90800,232395,43273,2878,2875,43273,3633,211263
17,199,Williamson County,2084,732,262,7804,27937,8972,52076,27937,8225,962,550,8225,334,22368
17,201,Winnebago County,9193,3397,9862,34951,115768,44036,55310,115768,39891,2631,2432,39891,1986,97600
17,203,Woodford County,1260,378,34,4580,14652,2190,74777,14652,2845,136,258,2845,372,12634
18,001,Adams County,1666,323,130,4532,12512,5758,52712,12512,2773,90,1177,2773,3478,9084
18,003,Allen County,13551,3839,5531,47224,147043,46604,57104,147043,46108,3656,2332,46108,5945,127448
18,005,Bartholomew County,2874,835,1502,9703,31772,10412,66978,31772,9243,707,479,9243,1161,27084
18,007,Benton County,302,94,97,1057,3435,1305,52656,3435,889,36,62,889,189,2837
18,009,Blackford County,325,163,64,1366,5105,1965,44341,5105,1429,130,108,1429,45,3918
18,011,Boone County,2398,709,264,9315,25822,4325,89444,25822,5529,269,161,5529,604,23118
18,013,Brown County,305,205,0,1706,6372,1368,66833,6372,933,61,65,933,225,5279
18,015,Carroll County,549,169,296,2332,8123,1564,56159,8123,1686,122,125,1686,522,6369
18,017,Cass County,1154,563,1795,4440,14950,4781,49020,14950,3972,180,234,3972,453,11515
18,019,Clark County,3749,1304,2367,13316,45024,11389,57111,45024,12341,1633,529,12341,870,35939
18,021,Clay County,751,291,36,3500,10454,2952,59398,10454,2264,42,226,2264,147,8533
18,023,Clinton County,1113,386,2085,3822,12144,3739,53750,12144,3633,130,198,3633,604,9478
18,025,Crawford County,297,130,0,912,4117,2020,41761,4117,733,95,58,733,72,2590
18,027,Daviess County,1397,283,154,4215,11354,3872,53800,11354,3369,147,1185,3369,3599,8377
18,029,Dearborn County,1333,598,38,6315,19279,4139,70779,19279,3595,107,223,3595,365,16404
18,031,Decatur County,872,321,70,3021,10241,2732,60794,10241,3030,160,134,3030,245,8388
18,033,DeKalb County,1399,514,174,5426,16904,4692,58415,16904,3516,378,312,3516,882,13607
18,035,Delaware County,2903,1158,331,12023,46632,22959,45910,46632,16574,1282,746,16574,979,38130
18,037,Dubois County,1491,526,311,4756,16691,3709,62846,16691,3567,144,187,3567,111,14025
18,039,Elkhart County,7928,1987,9395,25024,72362,23506,58509,72362,21398,2104,2349,21398,8951,60579
18,041,Fayette County,616,397,69,2850,9686,4124,47465,9686,3000,98,152,3000,342,7549
18,043,Floyd County,2319,933,513,8593,29264,7199,67603,29264,7512,785,576,7512,591,23556
18,045,Fountain County,533,179,80,1951,6982,1889,52334,6982,1804,70,201,1804,249,5839
18,047,Franklin County,632,377,14,2705,8867,1810,68180,8867,1643,131,265,1643,564,6819
18,049,Fulton County,663,248,388,2050,7840,2863,50597,7840,1862,80,142,1862,519,6358
18,051,Gibson County,1085,478,158,4034,13551,3047,56638,13551,3328,250,198,3328,293,11353
18,053,Grant County,1875,930,193,8147,26896,11154,46900,26896,8183,623,534,8183,509,20877
NA,NA,Greene County,873,284,166,4054,12988,4240,51777,12988,2801,127,203,2801,239,9708
18,057,Hamilton County,10871,3265,2193,49944,123066,14406,98880,123066,28675,2351,868,28675,2724,117132
18,059,Hancock County,2262,694,197,9767,29627,4461,75647,29627,5896,173,202,5896,749,26015
18,061,Harrison County,1209,457,79,4018,14534,3583,59169,14534,2452,240,408,2452,379,10833
18,063,Hendricks County,4802,1558,1070,23243,60307,8635,84754,60307,13020,541,528,13020,2486,54784
18,065,Henry County,1238,524,70,5350,18387,6172,51104,18387,4701,549,221,4701,357,14376
18,067,Howard County,2643,786,415,9600,34632,9696,56387,34632,9652,979,576,9652,1030,28548
18,069,Huntington County,1035,368,185,3987,14790,3890,54286,14790,3629,164,205,3629,301,11655
18,071,Jackson County,1603,434,880,5690,16923,6019,55097,16923,4922,206,305,4922,646,13076
18,073,Jasper County,1043,513,246,3747,12676,2634,61889,12676,2823,128,83,2823,384,10607
18,075,Jay County,758,179,26,2596,8293,2943,45864,8293,2055,188,335,2055,544,5823
18,077,Jefferson County,979,536,50,3808,12833,4332,51981,12833,3944,220,141,3944,433,9928
18,079,Jennings County,908,174,220,3720,10776,2905,61610,10776,2419,131,161,2419,694,8749
18,081,Johnson County,5200,1355,1199,21570,57872,11915,72928,57872,15741,744,410,15741,2376,51245
18,083,Knox County,1099,520,55,4794,15186,5475,47394,15186,5637,432,227,5637,512,12507
18,085,Kosciusko County,2559,756,1736,10131,31462,7212,62789,31462,7958,391,882,7958,2250,26129
18,087,LaGrange County,1959,362,545,4823,12547,2341,69331,12547,1951,226,3079,1951,7729,7812
18,089,Lake County,14923,5319,15844,59930,188646,74003,57530,188646,56474,3503,4172,56474,4481,155210
18,091,LaPorte County,3315,1504,1641,12392,42725,15774,57010,42725,11428,593,1019,11428,1413,35227
18,093,Lawrence County,1354,505,197,5464,18968,4950,57740,18968,3858,230,459,3858,517,14919
18,095,Madison County,3744,1301,1176,15066,51276,18848,51476,51276,15858,1102,982,15858,1549,41633
18,097,Marion County,35770,7802,26790,104523,377695,154027,51219,377695,171625,13178,5900,171625,15523,314049
18,099,Marshall County,1679,629,1462,5918,17430,5689,54207,17430,4369,196,530,4369,1772,12667
18,101,Martin County,318,105,0,1084,4095,1183,55378,4095,869,15,45,869,119,3100
18,103,Miami County,974,469,149,3828,13531,5205,50616,13531,3742,231,254,3742,446,10733
18,105,Monroe County,3260,1110,867,13003,56399,29741,52229,56399,25253,1553,611,25253,1138,49354
18,107,Montgomery County,1183,372,658,5000,15618,4371,56408,15618,3986,72,260,3986,428,13296
18,109,Morgan County,1992,712,26,8334,26460,6065,67680,26460,5495,440,350,5495,779,22936
18,111,Newton County,345,108,233,1739,5599,1654,57866,5599,1088,45,119,1088,146,4803
18,113,Noble County,1591,530,1750,6007,18133,3629,58947,18133,4281,389,695,4281,1264,14640
18,115,Ohio County,133,70,10,728,2623,543,63649,2623,623,9,47,623,66,2034
18,117,Orange County,658,286,0,2379,7988,2575,52164,7988,1977,128,222,1977,231,6075
18,119,Owen County,620,402,60,2348,8830,2985,52204,8830,1977,0,149,1977,438,6994
18,121,Parke County,523,180,41,1615,6005,2175,55853,6005,1254,16,303,1254,805,4297
18,123,Perry County,541,272,15,2108,7713,2152,51496,7713,1936,110,119,1936,142,5980
18,125,Pike County,332,231,0,1310,5294,1250,55022,5294,834,17,85,834,71,3734
18,127,Porter County,4707,2075,1631,21045,65153,15533,72255,65153,16365,836,912,16365,1243,56241
18,129,Posey County,689,385,0,3106,10361,2352,64983,10361,2018,158,78,2018,104,8763
18,131,Pulaski County,307,182,88,1355,5113,1294,49140,5113,1334,70,46,1334,83,4145
18,133,Putnam County,893,520,146,4372,13651,3035,61505,13651,3543,47,222,3543,374,11346
18,135,Randolph County,800,349,121,3037,10358,2938,53322,10358,2223,149,218,2223,370,7970
18,137,Ripley County,885,446,160,3491,11243,3325,60055,11243,2697,204,284,2697,522,8842
18,139,Rush County,455,186,84,2050,6648,2084,56814,6648,2089,222,80,2089,438,4936
18,141,Saint Joseph County,8824,3335,4347,30254,104380,38191,54433,104380,33493,3823,1820,33493,3409,84991
18,143,Scott County,743,423,105,2727,9228,3598,45123,9228,3023,218,219,3023,328,6765
18,145,Shelby County,1324,520,636,5343,17902,4667,59712,17902,4802,405,319,4802,590,14384
18,147,Spencer County,559,268,155,2279,8321,1636,56919,8321,1696,94,74,1696,40,6153
18,149,Starke County,704,439,74,2399,8490,3991,49705,8490,1532,98,207,1532,145,6336
18,153,Sullivan County,540,258,66,2633,7806,2253,49449,7806,1897,173,203,1897,529,5802
18,155,Switzerland County,336,166,45,1373,4430,2420,51270,4430,982,22,133,982,261,3090
18,157,Tippecanoe County,5730,1651,4338,20052,71686,33202,51926,71686,32122,1614,846,32122,1596,61768
18,159,Tipton County,431,179,100,1945,6360,1401,68707,6360,1158,112,111,1158,110,5256
18,161,Union County,192,62,6,896,2848,410,55278,2848,674,102,43,674,41,2099
18,163,Vanderburgh County,5540,2114,897,20775,76094,28070,51179,76094,26766,2164,1099,26766,1330,64347
18,165,Vermillion County,407,324,55,2080,6557,2201,54361,6557,1618,55,91,1618,70,5466
18,167,Vigo County,3226,1156,340,11957,42657,18676,47261,42657,15612,966,774,15612,915,35731
18,169,Wabash County,819,373,178,3692,12705,3377,56573,12705,3052,195,221,3052,417,10140
18,171,Warren County,204,105,3,1077,3383,873,65614,3383,620,21,40,620,88,2922
18,173,Warrick County,1702,950,415,8047,24607,3680,79079,24607,4561,328,164,4561,299,21686
18,175,Washington County,778,417,49,3325,10820,3821,50459,10820,2121,95,341,2121,774,7995
18,177,Wayne County,1976,712,429,8032,27435,10626,47756,27435,9115,909,614,9115,1451,21250
18,179,Wells County,883,283,43,3468,11122,2244,57565,11122,2509,174,166,2509,319,8787
18,181,White County,773,444,508,2852,9792,2227,53865,9792,2102,137,79,2102,485,7982
18,183,Whitley County,1039,412,64,4082,13822,3190,64992,13822,2564,53,196,2564,599,11612
19,001,Adair County,217,106,6,844,3217,764,55700,3217,967,54,39,967,63,2464
19,003,Adams County,111,54,19,424,1627,475,52287,1627,312,5,44,312,67,1295
19,005,Allamakee County,445,242,172,1375,5947,1537,55523,5947,1183,99,134,1183,365,4365
19,007,Appanoose County,330,177,0,1175,5196,2423,39693,5196,1434,174,123,1434,349,3902
19,009,Audubon County,202,70,8,613,2691,610,49245,2691,672,59,52,672,8,2090
19,011,Benton County,824,504,53,3228,10306,2210,66046,10306,1873,76,99,1873,59,8544
19,013,Black Hawk County,4142,1445,1199,14516,53321,19632,54774,53321,18331,975,901,18331,858,44253
19,015,Boone County,698,330,166,3112,10801,1861,67442,10801,2357,213,167,2357,21,8957
19,017,Bremer County,773,277,19,3054,9680,1669,72209,9680,1634,156,87,1634,101,8346
19,019,Buchanan County,738,219,48,2519,8027,1539,67252,8027,1605,222,172,1605,415,6529
19,021,Buenavista County,714,210,1812,2316,7584,2059,54014,7584,2691,240,43,2691,298,6521
19,023,Butler County,387,183,24,1730,6153,1587,56473,6153,1397,169,51,1397,91,4785
19,025,Calhoun County,297,227,24,1190,4103,1032,55285,4103,874,81,72,874,61,3403
19,027,Carroll County,692,302,81,2281,8651,1468,59198,8651,2061,208,144,2061,15,6970
19,029,Cass County,326,128,50,1521,5901,1428,52005,5901,1612,179,143,1612,38,4662
19,031,Cedar County,471,158,116,2119,7472,1332,69259,7472,1464,147,93,1464,148,6124
19,033,Cerro Gordo County,1121,674,256,4850,19452,3990,56082,19452,5918,270,263,5918,256,16041
19,035,Cherokee County,374,186,22,1206,5297,1271,56302,5297,1391,18,145,1391,142,4302
19,037,Chickasaw County,407,104,222,1354,5107,915,61239,5107,916,87,61,916,302,4096
19,039,Clarke County,335,84,369,1182,3950,1587,55078,3950,1214,38,85,1214,161,2992
19,041,Clay County,479,158,133,1940,7381,1640,51259,7381,2398,214,41,2398,77,6071
19,043,Clayton County,469,236,138,1835,7563,2119,56456,7563,2013,154,175,2013,351,5876
19,045,Clinton County,1318,615,227,4977,19477,6231,52221,19477,5036,504,234,5036,149,15342
19,047,Crawford County,522,230,2111,2196,6388,3147,54849,6388,1955,66,106,1955,76,5098
19,049,Dallas County,3612,632,917,13409,35383,4649,88368,35383,9833,822,468,9833,582,31783
19,051,Davis County,423,77,21,1118,3182,921,67627,3182,489,44,413,489,1095,2064
19,053,Decatur County,251,126,18,877,3242,1138,48154,3242,1147,57,84,1147,105,2553
19,055,Delaware County,579,227,9,1984,6915,1470,63877,6915,1180,15,142,1180,83,5588
19,057,Des Moines County,1108,448,57,5091,16850,5709,51784,16850,5111,287,278,5111,173,13436
19,059,Dickinson County,391,295,1,1794,8479,1281,60975,8479,1877,15,95,1877,99,7157
19,061,Dubuque County,3059,1187,287,11579,38655,9307,64493,38655,10273,891,526,10273,328,33049
19,063,Emmet County,304,158,203,946,4023,838,56708,4023,851,66,71,851,60,3282
19,065,Fayette County,519,243,57,2034,8215,2282,49834,8215,2121,283,92,2121,98,6364
19,067,Floyd County,469,166,89,1678,6899,1936,51768,6899,1848,53,167,1848,267,5524
19,069,Franklin County,300,134,333,1196,4195,1572,55630,4195,1239,59,24,1239,329,3153
19,071,Fremont County,193,112,45,810,2952,547,59688,2952,688,22,48,688,50,2337
19,073,Greene County,264,104,69,968,4037,794,51098,4037,1095,33,35,1095,47,3368
19,075,Grundy County,337,180,64,1669,5164,622,71760,5164,928,74,86,928,44,4322
19,077,Guthrie County,276,133,44,1219,4478,966,62644,4478,839,138,69,839,31,3609
19,079,Hamilton County,452,134,274,1827,6122,1104,60248,6122,1553,218,77,1553,60,4971
19,081,Hancock County,307,98,130,1277,4787,1149,61957,4787,981,39,32,981,134,3819
19,083,Hardin County,402,162,172,1883,7185,1547,54930,7185,1863,140,169,1863,100,5286
NA,NA,Harrison County,392,131,8,1734,6094,1200,64154,6094,1599,52,55,1599,46,4666
19,087,Henry County,550,242,140,2343,7591,1967,54490,7591,2055,173,90,2055,47,5951
19,089,Howard County,326,127,47,1170,3754,805,56709,3754,856,81,89,856,202,2952
19,091,Humboldt County,286,169,134,1035,4195,1280,55707,4195,1055,71,47,1055,58,3291
19,093,Ida County,198,92,57,819,2972,775,54219,2972,724,119,35,724,27,2395
19,095,Iowa County,499,211,46,1875,6646,1335,62660,6646,1304,171,84,1304,83,5420
19,097,Jackson County,603,307,26,2321,8183,2267,59042,8183,1564,89,140,1564,118,6565
19,099,Jasper County,1093,331,239,4393,14644,3200,59481,14644,3694,289,266,3694,43,11965
19,101,Jefferson County,421,329,102,1458,6855,2299,47401,6855,2084,15,86,2084,29,5699
19,103,Johnson County,4509,1390,1016,15877,60430,24603,63062,60430,25018,1483,587,25018,934,54026
19,105,Jones County,521,265,22,2082,8186,1830,57134,8186,1753,142,72,1753,15,6477
19,107,Keokuk County,295,97,43,1127,4330,1236,52012,4330,941,54,29,941,37,3413
19,109,Kossuth County,415,175,65,1617,6575,1657,56156,6575,1686,108,87,1686,178,5231
19,111,Lee County,995,413,96,3981,14338,4029,52072,14338,3726,448,224,3726,78,11616
19,113,Linn County,7100,2451,1019,27877,91304,20670,67301,91304,23461,2269,1332,23461,1102,79833
19,115,Louisa County,347,155,590,1378,4343,996,63034,4343,1022,74,152,1022,97,3500
19,117,Lucas County,271,65,45,1088,3718,1205,53967,3718,875,30,103,875,153,2905
19,119,Lyon County,442,101,121,1712,4593,551,65959,4593,671,148,48,671,146,3914
19,121,Madison County,439,259,21,2277,6619,933,71811,6619,1365,29,138,1365,54,5395
19,123,Mahaska County,770,254,11,2657,8947,2763,56417,8947,2860,148,161,2860,117,7390
19,125,Marion County,950,383,121,4643,13532,2284,64136,13532,3556,107,221,3556,316,11109
19,127,Marshall County,1359,389,3351,4882,15388,4477,58735,15388,4326,235,239,4326,265,12248
19,129,Mills County,400,171,65,1538,5442,1029,75137,5442,1142,69,64,1142,31,4807
19,131,Mitchell County,294,98,37,1269,4472,688,60260,4472,888,0,67,888,184,3703
19,133,Monona County,216,127,25,936,3988,1081,51866,3988,1047,73,80,1047,29,3106
19,135,Monroe County,224,92,0,920,3243,1007,59489,3243,700,195,145,700,79,2391
19,137,Montgomery County,267,164,38,1305,4479,1233,55761,4479,1242,77,92,1242,70,3547
19,139,Muscatine County,1370,397,1349,5223,16543,4015,60435,16543,4239,557,393,4239,122,13729
19,141,O'Brien County,418,197,136,1637,5976,1492,57200,5976,1520,193,169,1520,105,4955
19,143,Osceola County,192,81,194,634,2664,721,61167,2664,612,62,24,612,33,2294
19,145,Page County,405,258,51,1602,6414,1746,51196,6414,1907,67,119,1907,4,5127
19,147,Palo Alto County,367,106,72,915,3712,491,56437,3712,904,112,34,904,89,2967
19,149,Plymouth County,760,358,342,3411,10298,1784,71147,10298,2399,100,172,2399,259,8874
19,151,Pocahontas County,194,73,60,685,3127,736,53573,3127,741,58,62,741,12,2532
19,153,Polk County,17473,4290,8580,62551,191125,49379,69747,191125,62973,3871,2360,62973,2611,166237
19,155,Pottawattamie County,2929,1247,1897,10446,36875,9399,59901,36875,11506,361,593,11506,576,29426
19,157,Poweshiek County,451,199,32,1963,7827,1825,53925,7827,2637,93,59,2637,145,6287
19,159,Ringgold County,170,78,12,533,1843,473,55970,1843,463,22,25,463,65,1452
19,161,Sac County,307,143,122,1089,4344,995,57446,4344,902,34,48,902,19,3451
19,163,Scott County,5512,1869,2348,20206,67437,20108,63876,67437,20148,2250,757,20148,1193,56403
19,165,Shelby County,279,157,71,1268,5066,1009,60139,5066,1272,23,51,1272,82,3992
19,167,Sioux County,1322,381,1262,4314,12379,1787,73260,12379,2379,38,83,2379,313,11096
19,169,Story County,2231,1013,456,8388,37997,17251,58302,37997,17294,1232,495,17294,311,28794
19,171,Tama County,467,170,627,1972,6736,2072,54749,6736,1611,139,78,1611,169,5283
19,173,Taylor County,177,116,113,652,2567,432,57768,2567,475,39,30,475,41,2033
19,175,Union County,329,241,56,1445,5199,1428,50375,5199,1440,78,82,1440,158,4274
19,177,Van Buren County,225,80,22,816,2969,921,49898,2969,570,46,96,570,284,2133
19,179,Wapello County,1213,307,1004,4424,14404,5709,46433,14404,4652,563,417,4652,417,11276
19,181,Warren County,1510,542,122,6797,19320,3284,80309,19320,3794,119,190,3794,117,16620
19,183,Washington County,702,244,443,3093,8876,1788,63532,8876,2776,198,161,2776,274,7441
19,185,Wayne County,232,78,23,743,2620,1008,47543,2620,511,26,156,511,251,1910
19,187,Webster County,987,346,386,3996,15605,4802,51909,15605,4943,113,110,4943,240,12263
19,189,Winnebago County,280,208,68,1096,4533,677,51581,4533,1008,182,64,1008,48,3667
19,191,Winneshiek County,466,277,60,2093,8265,1568,63162,8265,1821,93,84,1821,75,6716
19,193,Woodbury County,3751,1152,3796,13757,39523,12386,60768,39523,12885,877,511,12885,450,32063
19,195,Worth County,226,47,4,896,3199,389,60442,3199,654,4,62,654,54,2544
19,197,Wright County,447,208,264,1482,5582,1657,51221,5582,1500,109,150,1500,79,4193
20,001,Allen County,368,175,27,1459,5125,1853,47983,5125,1516,222,88,1516,170,3956
20,003,Anderson County,255,89,0,923,3154,1111,52995,3154,870,47,48,870,176,2238
20,005,Atchison County,450,161,0,1885,6039,2043,50683,6039,1728,23,158,1728,154,4555
20,007,Barber County,164,74,43,488,1931,912,49668,1931,499,153,33,499,36,1472
20,009,Barton County,812,322,1259,2968,10628,3534,48863,10628,3468,504,145,3468,616,8504
20,011,Bourbon County,509,184,93,1709,5921,2001,46369,5921,1590,242,94,1590,237,4753
20,013,Brown County,277,75,5,980,3757,1402,50649,3757,1094,24,24,1094,153,2876
20,015,Butler County,2150,834,279,8980,24833,6027,66405,24833,6230,335,294,6230,1171,20526
20,017,Chase County,67,19,29,283,1082,174,48906,1082,234,44,19,234,49,818
20,019,Chautauqua County,94,87,10,425,1418,634,39500,1418,342,11,27,342,54,956
20,021,Cherokee County,567,236,28,2208,7954,2611,41936,7954,2288,461,214,2288,392,5778
20,023,Cheyenne County,85,28,71,236,1263,330,42802,1263,260,25,30,260,47,1040
20,027,Clay County,231,73,0,1108,3741,580,47880,3741,1046,71,93,1046,45,2646
20,029,Cloud County,383,137,61,1100,3641,934,48295,3641,1004,189,32,1004,116,2778
20,031,Coffey County,209,119,14,1042,3648,984,59405,3648,866,105,52,866,118,3035
20,033,Comanche County,30,54,13,136,818,147,48125,818,249,6,0,249,18,644
20,035,Cowley County,1050,392,495,4241,13800,4527,50786,13800,4365,479,178,4365,555,11042
20,037,Crawford County,1226,427,267,4626,15603,7411,42615,15603,6263,527,248,6263,412,12463
20,039,Decatur County,86,49,34,296,1414,433,44125,1414,362,70,16,362,59,1163
20,041,Dickinson County,523,290,84,2170,7933,1815,53864,7933,2119,242,111,2119,505,6405
20,043,Doniphan County,199,88,28,811,3003,1088,51953,3003,700,54,45,700,117,2312
20,045,Douglas County,3156,1000,886,11951,47972,18742,61020,47972,23639,1266,357,23639,1169,42668
20,047,Edwards County,106,58,199,384,1285,259,50028,1285,280,17,23,280,60,1033
20,049,Elk County,69,44,0,293,1150,407,42564,1150,214,16,42,214,55,858
20,051,Ellis County,814,455,269,2990,11686,3915,57053,11686,4348,420,134,4348,61,10176
20,053,Ellsworth County,167,106,51,618,2390,452,56306,2390,492,18,55,492,121,1969
20,055,Finney County,1623,375,5018,5038,12494,4570,60498,12494,4437,247,238,4437,860,10159
20,057,Ford County,1466,415,5955,4482,11237,3874,53743,11237,4144,291,178,4144,504,9192
20,059,Franklin County,806,334,202,2957,10190,2718,55873,10190,2736,236,166,2736,329,7533
20,061,Geary County,2059,133,325,5762,12866,4937,52019,12866,7504,1307,193,7504,654,10943
20,063,Gove County,95,32,0,341,1260,223,53906,1260,336,25,9,336,59,941
20,065,Graham County,26,33,0,336,1252,327,40890,1252,285,34,24,285,22,973
20,067,Grant County,340,3,1087,771,2561,922,60625,2561,810,159,53,810,88,2065
20,069,Gray County,221,49,515,781,2150,273,70457,2150,410,56,12,410,245,1775
20,071,Greeley County,61,6,116,182,491,116,53750,491,178,9,1,178,23,434
20,073,Greenwood County,148,101,3,767,2695,727,43320,2695,626,30,69,626,108,1917
20,075,Hamilton County,115,30,430,213,818,212,44894,818,185,17,10,185,118,618
20,077,Harper County,174,85,11,645,2367,819,49283,2367,675,224,8,675,169,1852
20,079,Harvey County,1094,469,574,4460,13396,3281,58782,13396,4029,387,288,4029,262,10811
20,081,Haskell County,95,39,813,462,1401,446,54638,1401,308,66,14,308,137,1209
20,083,Hodgeman County,54,40,61,224,790,206,60703,790,168,25,11,168,40,655
20,085,Jackson County,431,147,73,1482,5429,1370,59686,5429,1383,47,29,1383,319,4453
20,087,Jefferson County,512,186,61,2272,7619,1251,67429,7619,1105,12,115,1105,75,6569
20,091,Johnson County,19161,6237,11026,77722,233599,28855,91650,233599,72491,2880,1753,72491,5706,219302
